reviews,reviewers,date_reviews,rating,course_id,course_name
very helpful course ,Muhammad U,2018-11-19,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
This course provides all the fundamentals of the System Administration.,Sanket U,2020-07-28,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
"I love the course, however I didn't like the quizzes because I spent a lot of times on them.",Dawit D,2020-01-14,4,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
An interesting and very practical course on how to work in IT support.,Sahara Z F,2020-08-15,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
excellent course but the hands-on labs are buggies and even if I did it correctly still failed or got 50% and had to do it several times before it recorded accurately. ,john j,2019-05-03,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
Loved this course! The instructor is by far the best instructor in this entire program :),Michael M,2019-07-07,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
An Amazing Course!! ,Amitabh R,2020-07-28,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
  Nice.  ,Daniel F M C,2019-04-09,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
Great course.  Good for review and for filling the blanks for those with experience in IT.  Would probably be a heavy class for someone with no experience. ,Mark G,2019-07-24,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
Really enjoyed this course! Learnt a lot about systems administration and IT generally. ,Elsa P,2019-03-17,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
Very good,John R,2020-05-08,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
Great course!,Vladimir M,2020-06-02,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
"If you have some experience as an IT Helpdesk, IT Support, IT technician or any job along those lines AND you want to take it to the next level, this is the course for you. This is the next logical step in the career development of an entry-level IT support specialist.This could be too basic if you already have system administration experience although it could fill in some gaps.This is not an all-you-need to become a sysadmin, but it is a great entry point. Also, do the labs!The only reason I dropped a star is because of all the content, what I remember the most is: ""you can read about this topic in the next supplemental reading."" I would have said that a tiny bit less. :-)",Eduardo T,2020-07-24,4,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
"This was a hard course, but very well taught and will prove to be a good basis for an IT role.",Eric P,2020-06-09,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
"Quite challenging, but very interesting. Congratulations Google,for this amazing course.",Juan M,2020-06-05,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
Too fast. ,Kevin M,2020-05-10,3,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
"This is a great course, especially the final project helps you think about the various concepts of system administration and IT infrastructure services.",William S,2018-08-09,5,system-administration-it-infrastructure-services,System Administration and IT Infrastructure Services
Very Interesting Course.,Imran H,2020-04-18,4,technical-support-fundamentals,Technical Support Fundamentals
Class number 1 complete :). Thank you Google for allowing me to take these course and work towards a new career path. ,Andrew B,2020-04-13,5,technical-support-fundamentals,Technical Support Fundamentals
Its a great course introduction into the IT world.,Richard S,2020-09-25,5,technical-support-fundamentals,Technical Support Fundamentals
Definitely a must course if this is your first real experience with computers,Sarah S,2018-04-10,5,technical-support-fundamentals,Technical Support Fundamentals
Great course to get a foundation in computers and providing computer support!,Adam M,2020-09-30,5,technical-support-fundamentals,Technical Support Fundamentals
"Love the labs, but videos are a little hard to watch after awhile",Matthew S,2020-04-09,4,technical-support-fundamentals,Technical Support Fundamentals
Great course on learning the IT field,Michael N,2020-05-13,5,technical-support-fundamentals,Technical Support Fundamentals
"While I knew a lot of this already, I am glad I brushed up on my knowledge and have definately learnt a lot from this course. Binary especially interested me.",John M,2020-08-23,5,technical-support-fundamentals,Technical Support Fundamentals
It was awesome . The lecturers were so friendly and it was like so helpful for me . There are no words to express my words .,Shubham P,2019-08-19,5,technical-support-fundamentals,Technical Support Fundamentals
Very nice way to learn. I loved it.,Daniel A,2020-09-22,5,technical-support-fundamentals,Technical Support Fundamentals
I loved the online labs and learning. ,Kim R,2020-04-18,5,technical-support-fundamentals,Technical Support Fundamentals
I recommend this course to whom ever would like to further there education  ,Robert R,2018-09-04,5,technical-support-fundamentals,Technical Support Fundamentals
"high levell, easy to follow, and very informational course. ",Stephen A,2020-09-17,5,technical-support-fundamentals,Technical Support Fundamentals
where is my proof,Patrick B,2020-09-20,1,technical-support-fundamentals,Technical Support Fundamentals
"This was basic, but fun to learn the foundations necessary for the next courses.",Jonathan M,2018-09-09,5,technical-support-fundamentals,Technical Support Fundamentals
course was very amazing,Muhammad S R,2020-04-11,5,technical-support-fundamentals,Technical Support Fundamentals
Great fundamentals course!,John P,2019-04-28,5,technical-support-fundamentals,Technical Support Fundamentals
Great course for beginners and intermediate learners alike. ,Abdul K,2020-08-22,5,technical-support-fundamentals,Technical Support Fundamentals
It was an amazing course. Totally worth it. Gives us insights into the broad world of IT and the tools through which we can make a change. ,Saurav S,2020-08-22,5,technical-support-fundamentals,Technical Support Fundamentals
Very enlightening course. My one critique revolves around the practice quizzes. There should be one for each section. Especially as it pertains to the keywords/definition used in that lesson.,Jonathan M,2020-07-08,4,technical-support-fundamentals,Technical Support Fundamentals
Great course!!!  It appears that old dogs can learn new tricks!!!,David H,2019-11-11,5,technical-support-fundamentals,Technical Support Fundamentals
Excellent beginning!,Ram P,2020-09-25,5,technical-support-fundamentals,Technical Support Fundamentals
Great course for a beginner!!! Thank you!!!,Ernesto R,2020-06-22,5,technical-support-fundamentals,Technical Support Fundamentals
This is one of the best courses I have studied online. The videos were very clear and the instructors were the best. I learnt new things and I understood things I knew before like I never did.  ,Michael A,2020-08-27,5,technical-support-fundamentals,Technical Support Fundamentals
Really good course layout. ,David W,2020-02-11,5,technical-support-fundamentals,Technical Support Fundamentals
"Fantastic, explained in an easy way to understand....",Leonardo R,2019-10-25,5,technical-support-fundamentals,Technical Support Fundamentals
Easy to Follow,MOHAMMED S,2020-02-23,5,technical-support-fundamentals,Technical Support Fundamentals
Very thorough and comprehensive. Its reassuring to be learning from people who are accomplished in the field and come from a variety of different educational and social backgrounds. This course left me feeling inspired to keep going and pursue a position in IT.,Alex L,2018-03-31,5,technical-support-fundamentals,Technical Support Fundamentals
I love it and gain knowledge. I thank Google and Coursera for giving me this course. It is the best course I have not seen yet.Thank You Google and Coursera!,Manish K,2020-04-09,5,technical-support-fundamentals,Technical Support Fundamentals
If you have no experience but want to get into IT this is great.,Christopher W,2018-02-01,5,technical-support-fundamentals,Technical Support Fundamentals
A little too simple but an overall good introduction,Jason F,2019-09-02,3,technical-support-fundamentals,Technical Support Fundamentals
interesting and practical,ELITON H O,2019-07-25,5,technical-support-fundamentals,Technical Support Fundamentals
"This course is very great at teaching you the fundamentals of IT. If you do want to learn the topics in depth and do some personal research after every video or reading, that will take more than the suggested 5 hours a week. I spent roughly 15 hours per week on this course, but I grasped the information very well, I took notes and did personal research after very video. This course moves quite fast, but it surely teaches things very well, and is to the point. Highly recommend however, just beware that to be proficient and ready for the IT world, you must self study many more hours beyond this course!",Ricardo R,2020-06-24,4,technical-support-fundamentals,Technical Support Fundamentals
"This was more of a review for me than new content since I've already gotten my CompTIA A+ and Network+ certifications, but I still learned some new information and I appreciated the concise and information format of the lessons.",Rebecca W,2020-02-29,4,technical-support-fundamentals,Technical Support Fundamentals
A bit basic but understandable since it's a course for people from all backgrounds. ,Elena C,2018-03-03,4,technical-support-fundamentals,Technical Support Fundamentals
"Great experience, and really good practice using real machines.",Sergio V,2020-07-26,5,technical-support-fundamentals,Technical Support Fundamentals
What a course and instructor are very well,Umar F,2019-11-11,5,technical-support-fundamentals,Technical Support Fundamentals
A good primer.  Looking forward to what comes next.  Could stand for a little bit more hands on experience/labs.  Good instruction though.  ,Jason R,2020-03-03,4,technical-support-fundamentals,Technical Support Fundamentals
Well done.  Enjoyed the course. It was a good simple sky-level overview of what is covered in IT topics. I'm looking forward to diving deeper.  ,Stephen B,2020-09-25,5,technical-support-fundamentals,Technical Support Fundamentals
"This course gives you the basic knowledge needed to comprehend and efficiently develop a set of IT skills fundamental for a future career in IT industry. No matter whether you will eventually work as IT support or not, you will have in any case to communicate with people dealing with these topics so having this knowledge will help you understand their efforts/resources required.",Gabriele G,2018-10-21,4,technical-support-fundamentals,Technical Support Fundamentals
"demasiado bàsico el curso, hay cosas que directamente ni se explican o se hacen a medias. Deberia haber más material complementario para lectura y no solo un link a wikipedia",Fernando M,2019-07-11,2,technical-support-fundamentals,Technical Support Fundamentals
loved this course!,Muhammad A R,2020-10-02,5,technical-support-fundamentals,Technical Support Fundamentals
"It was a really great refresher for some things I already knew, and a little challenging for the ""Networking"" portion because I am not too comfortable with Networking. I look forward to continuing onto my Course 2 and more.",Forrest F,2019-11-23,5,technical-support-fundamentals,Technical Support Fundamentals
"This has been such an amazing, eye-opening experience for me at a time where I thought I had a basic fundamental knowledge of how computers worked! I can't wait to learn everything possible to be able to assist others with any and all challenges they may face!",Juan C G,2019-12-22,5,technical-support-fundamentals,Technical Support Fundamentals
"Even if you're not looking for a career in IT, this course is valuable in so many ways to align your awareness and understanding of technology and our world today.  I feel more able as an older member of society - all of it's not going over my head anymore!",Diana M,2020-07-20,5,technical-support-fundamentals,Technical Support Fundamentals
This course gave really good foundational information which can be built upon either on your own or through the other courses in this program.  I would recommend this for any absolute beginner in the IT field. ,James C,2018-02-23,5,technical-support-fundamentals,Technical Support Fundamentals
Good introduction.,Jon S,2018-02-23,5,technical-support-fundamentals,Technical Support Fundamentals
Loved this course. Designed very well and I had fun doing it. Cant wait for my next course with you guys.,Jonathan T,2019-03-14,5,technical-support-fundamentals,Technical Support Fundamentals
This has been an awesome course to learn the fundamentals for technical support. This course was put together nicely to touch on different areas and provided supplemental reading and information. ,Ashley R,2020-09-08,5,technical-support-fundamentals,Technical Support Fundamentals
"I feel that his course has opened a whole new digital world to learn about. I never thought that I would be interested in the various technologies due to my way of thinking. I've always thought that this field involves a lot of difficult mathematical formulas and some deep scientific algorithms. This is  on of the reasons I have always worked in contracts, sales, and logistics. This is an opportunity that everyone should consider.  Thank you.",John M,2019-02-01,5,technical-support-fundamentals,Technical Support Fundamentals
good for the education,shubham j,2019-12-15,5,technical-support-fundamentals,Technical Support Fundamentals
Very Interesting,Ayush K,2020-06-01,5,technical-support-fundamentals,Technical Support Fundamentals
Great  intro course to technical support,Saurabh G,2020-05-11,5,technical-support-fundamentals,Technical Support Fundamentals
i found great oppurtunities by earning this certificate. and i am interested in doing more courses from coursera and google which can open a door to the IT world.,Sreekand B V,2020-03-18,5,technical-support-fundamentals,Technical Support Fundamentals
"It goes a lot deeper than I though, and the different topics are really well explained. ",Andrés C,2020-09-14,5,technical-support-fundamentals,Technical Support Fundamentals
"Like I've stated to myself, throughout this course: ,""Wow."" Love the details of the course and it's taught me.",William P,2020-09-10,5,technical-support-fundamentals,Technical Support Fundamentals
Learned a lot from this course hopefully the knowledge will help me in my job. I wish all the best. Thank you.,Mohammed T C,2020-04-22,5,technical-support-fundamentals,Technical Support Fundamentals
"demasiado bàsico el curso, hay cosas que directamente ni se explican o se hacen a medias. Deberia haber más material complementario para lectura y no solo un link a wikipedia",Fernando M,2019-07-11,2,technical-support-fundamentals,Technical Support Fundamentals
"Great course for learning the fundamentals, a little long on the personal stories of each individual, but to each their own.",Nicholas S,2018-02-15,5,technical-support-fundamentals,Technical Support Fundamentals
This lesson really helps you understand the fundamentals of technical support.,Leonardo R,2019-02-25,5,technical-support-fundamentals,Technical Support Fundamentals
Very enlightening course. My one critique revolves around the practice quizzes. There should be one for each section. Especially as it pertains to the keywords/definition used in that lesson.,Jonathan M,2020-07-08,4,technical-support-fundamentals,Technical Support Fundamentals
It's really awesome ,DEEPAK D,2020-04-02,5,technical-support-fundamentals,Technical Support Fundamentals
The fundamentals enough to start the ground running.,Michael J,2020-09-27,5,technical-support-fundamentals,Technical Support Fundamentals
This course was a nice review for things I went to school for and actually had something new for me already! I look forward to the remainder of this program!,Brian W,2020-08-10,5,technical-support-fundamentals,Technical Support Fundamentals
"I enjoyed the course. The pace is set by the user. It can be done in a month or less than a week. I was busy with multiple courses and it took me about 2.5 weeks. The context was well presented and clear. I enjoyed the mini tests and at times I had to go back and review the material. The course is not hard. Perhaps for someone who is totally new to computers, take you time, don't get frustrated, you'll get through it.",Paul B,2020-07-17,4,technical-support-fundamentals,Technical Support Fundamentals
It was very informative and helpful.,Mark L,2020-09-12,4,technical-support-fundamentals,Technical Support Fundamentals
"A good quick course. If you already have some knowledge of computers you will breeze by, but at the same time you will learn something new. Great experience.",Jose G,2018-09-25,5,technical-support-fundamentals,Technical Support Fundamentals
I loved the content just the thing is that networking was a bit more complex for a new person.,Albert S,2020-06-20,5,technical-support-fundamentals,Technical Support Fundamentals
"good course, you get what you take out of it. ",Lucas T,2020-05-02,5,technical-support-fundamentals,Technical Support Fundamentals
"Thanks, the team I really enjoy & learn a lot ",Muhammad A S,2019-11-24,5,technical-support-fundamentals,Technical Support Fundamentals
I found this to be very interesting and easy to navigate. I felt that it did a great job in introducing new concepts and practicing scenarios that I would face in this role. Thank you!!,Thomas S,2020-09-07,5,technical-support-fundamentals,Technical Support Fundamentals
Great course except for the Labs.  They barely work.,James W,2018-01-28,4,technical-support-fundamentals,Technical Support Fundamentals
"Great intro to the rest of the Cert program. Great hands on lessons, and everything is explained in a way even non-technical people can understand.",Mark L,2018-02-11,5,technical-support-fundamentals,Technical Support Fundamentals
I am happy i toke this course it help me understand the fundamentals of the IT world. ,Diana R,2020-02-18,5,technical-support-fundamentals,Technical Support Fundamentals
A fun and engaging course. I shared the knowledge I learned in my work and found it was eye opening not only to myself but others with whom I shared the information.,Michael T,2018-06-13,5,the-science-of-well-being,The Science of Well-Being
"I found this course to be well organized, easy to follow and best of all, effective in raising my own sense of well-being.  ",David B,2019-08-14,5,the-science-of-well-being,The Science of Well-Being
Professor was truly engaged. This course changed my happiness meter and wellness outlook. I am sincerely blessed to have come across this course in my internet travels. ,Sandra E,2020-07-08,5,the-science-of-well-being,The Science of Well-Being
Super good for training the mind and soul! Happiness can be learned!,Carla C,2020-04-17,5,the-science-of-well-being,The Science of Well-Being
"must for everyonedid it during the global lockdown, felt like one my best decisionsprovides clarity in thought in the simplest way possible",NARAYAN B,2020-05-26,5,the-science-of-well-being,The Science of Well-Being
"This course is really great! An once in a lifetime opportunity to change life with the help of science. I definitely recommend this course with Mrs Santos who is an excellent instructor, clear, detailed, positive and smiling. ",Maria P,2019-09-14,5,the-science-of-well-being,The Science of Well-Being
It is excellent course!,Natalia,2020-05-03,5,the-science-of-well-being,The Science of Well-Being
"I think this course serves a great purpose and is falling in line at a time when people could use it most.  Very helpful to those unfamiliar with positive psych, meditation, and other current trends in psychology.  Worth the time!",Jonathan H,2020-04-21,4,the-science-of-well-being,The Science of Well-Being
highly recommend! ,Laura B,2020-06-09,5,the-science-of-well-being,The Science of Well-Being
This is a great course especially at this time in the world. It was nice to learn new tools to use for helping one be happier in their daily lives. ,Kevin C,2020-06-01,5,the-science-of-well-being,The Science of Well-Being
Wonderful Course! Wonderful Professor! Wonderful use of time!,Danielle K,2020-06-01,5,the-science-of-well-being,The Science of Well-Being
"Very informative.  Information is broken down so that it is easy to follow and understand.  If you take the course as it's meant to be take, you have the opportunity to build some great habits into your life.",Jack S,2020-06-29,5,the-science-of-well-being,The Science of Well-Being
Fantastic!  ,Robert,2020-01-18,5,the-science-of-well-being,The Science of Well-Being
Amazing! I definitely feel confident about knowing what makes me happy and putting these practices into my everyday life. ,Anna A,2020-06-25,5,the-science-of-well-being,The Science of Well-Being
This was a super experience! I've learned so much about myself and about the science of well-being. I can recommend this course!,Laura M,2020-06-14,5,the-science-of-well-being,The Science of Well-Being
"Uplifting, thoughtful and just what I needed right now!",Christine F,2020-05-21,5,the-science-of-well-being,The Science of Well-Being
"This course is an excellent, 10-week road to a better understanding of the many actions we can take to make ourselves happier. It is taught in a straighforward, honest language with a nurturing tone that is relatable and doesn't talk down to the students. I would recommend this to anyone who is interested in exploring their own happiness and how it fits into the society in which we live today. I have always (naively) thought that in a life where you put happiness as your top priority, you will find the most fulfillment. It turns out, I wasn't wrong, I just wasn't able to fully see my happiness as it fits into a bigger picture when it comes to socialization, relationships, wellness, mindset, time management, and my own selfish needs and wants.  ",Stephen P,2020-06-08,5,the-science-of-well-being,The Science of Well-Being
"Learned a lot, teaching",Ryan W,2020-06-02,5,the-science-of-well-being,The Science of Well-Being
"I really liked the course, the format, the theory and studies presented. My overall happiness score increased and I will go back and try to implement more of the possible means to live a happier life :) ",Sarah H,2020-06-25,5,the-science-of-well-being,The Science of Well-Being
"I enjoyed the course; I appreciated that there was enough time built in that I was able to change my rewirement challenge after I realized that the one I chose was not something I could accomplish. Now at the end of the course, I am happier, more physically active, and more engaged in my daily activities than I was 3 months ago. ""Savors"" and ""Gratitudes"" are now part of my daily life. I am considering commiting to other rewirements now that I have had this sucess!",Karen H,2020-06-08,5,the-science-of-well-being,The Science of Well-Being
Really enjoyed this course and it's delivery. Learned a lot of useful techniques to implement into my daily routine.,Jessica,2018-12-13,4,the-science-of-well-being,The Science of Well-Being
Excellent course. And very timely in Covid-19 times. I've started exploring Coursera from this course. Great professor and content. Recommend to all.,Alexander,2020-07-18,5,the-science-of-well-being,The Science of Well-Being
I thoroughly enjoyed this journey and am very pleased that I participated in the Rewirement experience. ,Angela C,2020-05-31,5,the-science-of-well-being,The Science of Well-Being
"I thoroughly enjoyed the way the course was presented, and it offered life-skills for me to use :) Also love Dr. Laurie Santos' lectures, I was always looking forward to each lesson and lapped them all up really quickly. Thank you!",Nadia K,2020-05-08,5,the-science-of-well-being,The Science of Well-Being
"Great class, I really enjoyed it, especially during the covid-19 lockdown ;)",Ana C,2020-09-01,5,the-science-of-well-being,The Science of Well-Being
"Amidst a pandemic, this was the best thing I could have done. THANK YOU",Emily S,2020-06-22,5,the-science-of-well-being,The Science of Well-Being
It was a mind blowing and mind changing course. This particular course has completely changed my perception of happiness. I applaud the efforts taken by Prof. Laurie Santos from Yale University and Coursera.,Prof. N B,2020-06-14,5,the-science-of-well-being,The Science of Well-Being
"This is a must-do course. It really helped me reflect on life, focus on what I want, and give me to tools to succeed. ",Andrew O,2020-06-02,5,the-science-of-well-being,The Science of Well-Being
Incredibl,Jennifer S,2019-10-04,5,the-science-of-well-being,The Science of Well-Being
"Starting this course has probably been the best thing in my life. It really opens your mind, and lets you appreciate what really makes you happy",Marco C,2020-06-01,5,the-science-of-well-being,The Science of Well-Being
Great course! I didn't know that so much science is behind our happiness! Awesome! Thank you. ,John T,2020-09-27,5,the-science-of-well-being,The Science of Well-Being
"Amazing experience, loved everything about it and was completely surprised by my own changes, thank you very much for this information and opportunity!",Andrea V,2020-06-30,5,the-science-of-well-being,The Science of Well-Being
Really enjoyed the course.  It helps you refocus on things that really matter and gives you a path to achieve new helpful habits.,Jennifer B,2020-06-06,5,the-science-of-well-being,The Science of Well-Being
"must for everyonedid it during the global lockdown, felt like one my best decisionsprovides clarity in thought in the simplest way possible",NARAYAN B,2020-05-26,5,the-science-of-well-being,The Science of Well-Being
"I enjoyed the course, the timing of it couldn't be better. Thank you!",Julia B,2020-06-03,5,the-science-of-well-being,The Science of Well-Being
Enjoyed the class very much!  Great lectures and content by Dr. Laurie Santos. ,Laura C,2020-07-01,5,the-science-of-well-being,The Science of Well-Being
This course is very useful to me. ,Shwe W T,2020-07-18,5,the-science-of-well-being,The Science of Well-Being
"I enjoyed very much the course, and particularly the way Laurie conducted it. Thank you.",Claudia M,2020-06-17,5,the-science-of-well-being,The Science of Well-Being
Extremely helpful and practical - especially during this time of the Coronavirus.,Daniel S,2020-05-27,5,the-science-of-well-being,The Science of Well-Being
very useful course,Gangone R,2020-06-16,5,the-science-of-well-being,The Science of Well-Being
One of the best courses and best professors i've seen. Very relatable and adequate for any person to study. ,Sara C,2020-05-07,5,the-science-of-well-being,The Science of Well-Being
"Best Course, Best of Best lecturer and quite a great reference ! thank you!!!",Aman S,2020-06-29,5,the-science-of-well-being,The Science of Well-Being
"I really liked the peer reviews at the end. It was a great way to view other examples of how different projects, industries, and teams have used design thinking. The course was easy to follow as well. ",Laura M,2019-09-23,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
ULTRA AWESOME,David H,2016-01-05,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Very good course to explore and learn the basis of Design Thinking.,Dario R,2019-01-03,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Excellent introduction to design thinking, and a great assessment task that applies the theory to a practical scenario. Highly recommended.",Mark D,2017-04-13,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Excellent course which helps to increase awareness around some of the commonly used design thinking techniques. ,Abhijeet K,2020-06-02,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Great introduction to Design Thinking.,Jeremy C,2017-11-30,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Great course! A lot of intricate details that are generally missed out when making decisions are conceptualized and delivered in a really simple and interactive manner. This course would definitely help me see things from different perspectives and help me take better decisions.  ,Shubham S,2020-07-16,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Good course, insightful in the application of Design Thinking to wider business problems. It's a quick easy course, to see if you want to develop more knowledge in this field",Louis S,2019-02-15,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Overall, a very good course that will get you to re-direct your brain towards one of the main, and most critical, points in relation to a business or product: what it means to the customer",Patrick L,2020-02-14,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Excellent course, I will recommend it to my colleagues. ",Alexander B,2020-07-21,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Good course to learn design thinking for innovation. I enjoyed the material and listening to the content. ,Francisco T,2019-02-27,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"I have been looking for a Design Thinking course for quite a while and I have taken some other courses already. This course if what I was looking for, as it provides high quality content with created by experts in the field that is usable right away!",Kevin H,2017-04-12,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
I Thank the management of coursera to have given me an opportunity to take this course of Design Thinking  with financial aid and was able to complete the course before time. Thanking the team who have assessed my final project submissions and assessment.This has helped me to revive my career as a future innovator and work with kids in the field of design thinking. ,Ram C,2019-08-27,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"The course was power packed with meaningful statements,practical examples, expressions that goes into sub-conscious mind and many one liners to remember for a life time ""Chances comes to prepared mind"".",Shruti G,2020-07-07,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Un curso completo y simple de entender, excelente para aprendizaje virtual. Lo recomiendo mucho.",Daniel B,2020-06-14,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Concrete and valuable lessons that I will use moving forward! Really enjoyed this course!,Peter S,2017-12-23,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
This course provided an engaging introduction to Design Thinking along with its practical application and interesting use cases.,Seth H,2017-02-05,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
I found this program to be most helpful and useful and would consider participating in another program offered by this organization and professor.,Patricia M,2020-07-13,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
The course is interesting and may work as a general introduction. nevertheless the lessons and the material made available in form of slides is not sufficient to really become knowledgeable about the presented methods.  ,Andrea M,2019-11-03,3,uva-darden-design-thinking-innovation,Design Thinking for Innovation
The lecture videos move very fast at times but the information is concise and useful. The professor uses lots of examples to illustrate each of the topics covered and helps facilitate the students in adapting the concepts into their own lives and experiences. ,David H,2017-01-04,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Nice course! Great approach to the methodology.,Luis C,2017-01-25,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"As a beginner, this was a perfect course to start with and get deeper understanding of Design Thinking and its application in real. The mix of other learners and reviewing peer-assignment is great way to understand how people work with Design Thinking globally. I recommend this course for beginners in Design thinking.",Kevin K,2017-10-03,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Excelent Course,Francisco C,2020-04-23,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
w00t!,Christopher J,2017-11-30,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"This course was incredibly interesting and opened my mind to thinking about life and problems differently! But the lectures were very conceptual and I felt myself waiting for the professor to go deeper into detail on the tools themselves and applying them to real world applications.  A class that I can point to as a great example of this is the ""Agile Meets Design Thinking"" course from Darden.   ",Adam W,2017-02-23,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"The course was great to learn from and the narration of stories and case studies was awesome too, I was able to grasp most of it very easily and learned a lot about design thinking.",Mohammad Z,2019-11-24,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
A very nice and curated introduction to the world and possibilities of Design Thinking.  Loved the examples and structure of the course. ,Amit B,2017-11-02,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
very good course,David B,2020-08-27,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Well, structured course and by putting together all the tools that can be applied in the real world.  Scored only 3 stars due to the Peer assignment, it is such a waste of time. I have to spend a lot of time reviewing the assignment, then it vanished and loaded an empty sheet. This needs to be fixed.",John R,2020-08-03,3,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"The course was great to learn from and the narration of stories and case studies was awesome too, I was able to grasp most of it very easily and learned a lot about design thinking.",Mohammad Z,2019-11-24,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Useful and easy to follow introduction to design thinking.,Philipp H,2017-10-23,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
An outstanding primer on HCD!,Christopher W,2020-01-19,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Very thorough and engaging introduction to the subject, really enjoyed the process. ",Shruti S,2018-09-12,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Excellent Course,Ajay S,2018-08-05,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
   I hope this will make good changes in the  world of thinking and also in a very specialized way ,MOHAMED M P ,2020-08-27,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Murico,Isabel,2020-05-03,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Generally it is good introduction to Design Thinking. I would expect introduction of more techniques and case studies. ,Łukasz W,2018-04-02,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Nice course! Great approach to the methodology.,Luis C,2017-01-25,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Excelente curso para entender el funcionamiento de este marco de trabajo.,Antonio M,2020-09-05,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Very good course to explore and learn the basis of Design Thinking.,Dario R,2019-01-03,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Very well structured program.  Top Class Content.  Awesome course for people looking to being their  Design Thinking Journey.,Vishal S,2020-04-28,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Valuable, viable and feasible",Abdullah A,2017-03-08,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
I Thank the management of coursera to have given me an opportunity to take this course of Design Thinking  with financial aid and was able to complete the course before time. Thanking the team who have assessed my final project submissions and assessment.This has helped me to revive my career as a future innovator and work with kids in the field of design thinking. ,Ram C,2019-08-27,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Excellent course. Well presented, really compelling examples and material. To me, the 2nd best course I've taken on here (2nd to Richard Shell's Success course at Penn).",Alex G,2020-05-26,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
   I hope this will make good changes in the  world of thinking and also in a very specialized way ,MOHAMED M P ,2020-08-27,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"For a self paced, online course this is an excellent beginners course.  The lectures are simple and examples given are very apt. I also liked the peer grading enforced as I could learn from them as well.",Rajesh K,2016-11-07,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Overall, excellent course. Very focused course. ",Rajesh S,2020-06-02,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
